Nº,Date,Time,League,Season,Home,Away,Round,HT_Goals_H,HT_Goals_A,FT_Goals_H,FT_Goals_A,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over8,FT_Odd_Under8,FT_Odd_Over8_Open,FT_Odd_Under8_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4,HT_Ball_Possession_H,HT_Ball_Possession_A,HT_Goal_Attempts_H,HT_Goal_Attempts_A,HT_Attacks_H,HT_Attacks_A,HT_Dangerous_Attacks_H,HT_Dangerous_Attacks_A,HT_Shots_on_Goal_H,HT_Shots_on_Goal_A,HT_Shots_off_Goal_H,HT_Shots_off_Goal_A,HT_Blocked_Shots_H,HT_Blocked_Shots_A,HT_Total_Passes_H,HT_Total_Passes_A,HT_Completed_Passes_H,HT_Completed_Passes_A,HT_Free_Kicks_A,HT_Free_Kicks_H,HT_Goal_Kicks_H,HT_Goal_Kicks_A,HT_Corner_Kicks_H,HT_Corner_Kicks_A,HT_Offsides_H,HT_Offsides_A,HT_Goalkeeper_Saves_H,HT_Goalkeeper_Saves_A,HT_Fouls_H,HT_Fouls_A,HT_Yellow_Cards_H,HT_Yellow_Cards_A,HT_Red_Cards_H,HT_Red_Cards_A,HT_Tackles_H,HT_Tackles_A,HT_Throwin_A,HT_Throwin_H,FT_Ball_Possession_H,FT_Ball_Possession_A,FT_Goal_Attempts_H,FT_Goal_Attempts_A,FT_Attacks_H,FT_Attacks_A,FT_Dangerous_Attacks_H,FT_Dangerous_Attacks_A,FT_Shots_on_Goal_H,FT_Shots_on_Goal_A,FT_Shots_off_Goal_H,FT_Shots_off_Goal_A,FT_Blocked_Shots_H,FT_Blocked_Shots_A,FT_Total_Passes_H,FT_Total_Passes_A,FT_Completed_Passes_H,FT_Completed_Passes_A,FT_Pass_Success_%_H,FT_Pass_Success_%_A,FT_Free_Kicks_A,FT_Free_Kicks_H,FT_Goal_Kicks_H,FT_Goal_Kicks_A,FT_Corner_Kicks_H,FT_Corner_Kicks_A,FT_Offsides_H,FT_Offsides_A,FT_Goalkeeper_Saves_H,FT_Goalkeeper_Saves_A,FT_Fouls_H,FT_Fouls_A,FT_Yellow_Cards_H,FT_Yellow_Cards_A,FT_Red_Cards_A,FT_Red_Cards_H,FT_Tackles_H,FT_Tackles_A,FT_Throwin_A,FT_Throwin_H
238,2018-06-26,15:00,WORLD - WORLD CUP,2018,Nigeria,Argentina,-,0,1,1,2,5.5,2.5,2.0,6.5,2.37,2.0,1.28,3.5,1.33,3.25,0.0,0.0,0,0,2.37,1.53,2.50,1.50,0.0,0.0,0,0,5.5,1.14,6.00,1.12,6.0,5.25,1.5,7.0,4.0,1.5,2.62,1.18,1.14,2.62,1.25,1.11,1.75,2.0,1.8,1.95,1.02,17.0,1.04,13.00,1.03,13.0,1.05,10.00,1.18,4.5,1.19,4.33,1.29,3.74,1.36,3.20,1.6,2.3,1.67,2.14,1.97,1.95,2.03,1.79,2.5,1.5,2.62,1.44,3.74,1.29,4.40,1.21,4.33,1.2,5.00,1.16,8.0,1.09,9.20,1.06,9.0,1.07,10.00,1.06,0.0,0.0,0,0,19.0,1.02,21.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4.25,1.2,4.65,1.17,3.3,1.32,7.0,1.1,2.35,1.57,18.0,1.03,1.83,2.1,29.0,1.01,1.44,2.67,0.0,0.0,1.26,3.7,0.0,0.0,1.15,5.25,17.0,9.0,8.5,12.0,19.0,10.0,9.0,12.0,34.0,19.0,21.0,23.0,67.0,41.0,41.0,51.0,21.0,21.0,41.0,81.0,251.0,126.0,126.0,151.0,351.0,39,61,4,5,57,57,15,11,1,3,2,1,1,1,166,283,119.0,233.0,8,10,0.0,0.0,1,0,0,2,2,1,8,8,1,0,0.0,0.0,0,0,20,13,34,66,9,8,90,150,34,51,3,4,5,3,1,1,244,565,186.0,476.0,0.0,0.0,20,16,0.0,0.0,3,5,0,2,2,2,20,15,2,3,0,0,0,0,30,27
239,2018-06-27,11:00,WORLD - WORLD CUP,2018,Mexico,Sweden,-,0,0,0,3,2.87,2.1,4.0,3.25,2.04,3.5,1.44,2.62,1.44,2.62,0.0,0.0,0,0,3.0,1.36,3.25,1.33,0.0,0.0,0,0,9.0,1.07,10.00,1.06,2.2,3.4,3.6,2.5,3.2,2.87,1.29,1.33,1.7,1.41,1.36,1.55,1.8,1.95,1.8,1.95,1.07,9.0,1.07,9.0,1.1,7.4,1.1,7.00,1.33,3.25,1.33,3.25,1.56,2.5,1.59,2.32,2.0,1.8,2.10,1.70,2.94,1.43,3.10,1.37,3.5,1.28,3.75,1.25,6.5,1.13,6.60,1.11,8.0,1.08,8.0,1.08,14.0,1.03,14.0,1.02,17.0,1.02,17.0,1.02,0.0,0.0,0,0,41.0,21.0,41.0,21.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.52,2.42,1.87,2.06,1.4,2.85,2.42,1.52,1.2,4.25,3.54,1.27,1.1,7.0,5.5,1.14,1.05,13.0,11.0,1.07,0.0,0.0,17.0,1.03,0.0,0.0,9.0,11.0,19.0,41.0,8.0,6.5,13.0,34.0,11.0,10.0,15.0,41.0,21.0,21.0,34.0,51.0,101.0,81.0,101.0,151.0,51.0,41.0,67.0,126.0,401.0,66,34,9,8,62,40,26,19,1,2,4,5,4,1,240,131,193.0,84.0,7,6,0.0,0.0,2,3,1,0,2,1,7,5,1,1,0.0,0.0,0,0,7,18,65,35,19,13,130,71,72,26,3,5,8,7,8,1,487,212,406.0,143.0,0.0,0.0,14,12,0.0,0.0,7,3,2,0,2,3,14,11,3,2,0,0,0,0,10,25
240,2018-06-27,11:00,WORLD - WORLD CUP,2018,South Korea,Germany,-,0,0,2,0,10.0,3.0,1.53,9.5,2.6,1.72,1.22,4.0,1.28,3.50,0.0,0.0,0,0,2.1,1.66,2.25,1.57,0.0,0.0,0,0,4.5,1.18,5.50,1.14,19.0,8.5,1.16,12.0,5.0,1.28,5.5,1.08,1.02,3.75,1.18,1.06,2.1,1.66,2.0,1.75,1.01,21.0,1.03,15.00,1.02,18.0,1.03,11.50,1.14,5.5,1.16,5.00,1.22,4.54,1.28,3.70,1.44,2.7,1.62,2.25,1.7,2.2,2.01,1.81,2.2,1.61,2.37,1.53,3.06,1.4,3.80,1.26,3.5,1.28,4.33,1.19,6.1,1.14,7.60,1.09,7.0,1.1,9.00,1.07,9.9,1.05,10.50,1.05,13.0,1.04,17.00,1.02,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,15.0,1.04,15.0,1.04,7.0,1.1,0.0,0.0,5.0,1.16,0.0,0.0,2.85,1.4,0.0,0.0,2.1,1.7,0.0,0.0,1.7,2.1,0.0,0.0,1.44,2.67,21.0,7.5,7.5,8.0,41.0,19.0,8.5,13.0,81.0,41.0,41.0,29.0,301.0,126.0,101.0,126.0,11.0,17.0,41.0,101.0,301.0,451.0,501.0,501.0,501.0,29,71,4,7,24,77,14,62,1,2,3,2,0,3,116,358,79.0,310.0,11,5,0.0,0.0,1,4,0,0,2,1,11,5,2,0,0.0,0.0,0,0,14,6,30,70,11,26,61,153,35,121,5,6,5,11,1,9,237,719,176.0,633.0,0.0,0.0,16,8,0.0,0.0,3,9,0,1,6,3,16,7,4,0,0,0,0,0,28,11
241,2018-06-27,15:00,WORLD - WORLD CUP,2018,Serbia,Brazil,-,0,1,0,2,6.0,2.5,2.0,8.0,2.37,1.9,1.3,3.4,1.36,3.00,0.0,0.0,0,0,2.37,1.53,2.75,1.39,0.0,0.0,0,0,6.0,1.12,8.00,1.08,7.75,4.75,1.44,8.5,4.75,1.36,2.75,1.2,1.1,3.2,1.19,1.08,1.75,2.0,2.2,1.61,1.03,15.0,1.05,11.00,1.03,13.0,1.06,8.90,1.18,4.5,1.28,3.50,1.32,3.54,1.40,2.66,1.64,2.2,1.89,1.89,2.14,1.81,2.48,1.50,2.5,1.5,3.25,1.33,4.12,1.25,5.00,1.17,4.5,1.18,6.50,1.11,8.6,1.08,10.50,1.04,10.0,1.06,15.00,1.03,0.0,0.0,0,0,19.0,1.02,26.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4.8,1.17,5.5,1.14,3.3,1.32,7.0,1.1,2.35,1.57,19.0,1.03,1.77,2.02,30.0,1.01,1.47,2.6,0.0,0.0,1.26,3.7,0.0,0.0,1.15,5.25,15.0,8.5,9.0,12.0,21.0,9.0,9.0,13.0,41.0,21.0,19.0,26.0,81.0,51.0,51.0,51.0,21.0,23.0,41.0,81.0,301.0,151.0,151.0,201.0,351.0,39,61,3,4,57,59,25,19,0,2,2,1,1,1,183,298,134.0,248.0,10,7,0.0,0.0,4,2,1,2,1,0,9,5,1,0,0.0,0.0,0,0,13,4,44,56,10,13,127,117,62,49,1,6,5,3,4,4,462,630,362.0,556.0,0.0,0.0,14,11,0.0,0.0,5,9,2,4,4,1,13,7,3,0,0,0,0,0,21,14
242,2018-06-27,15:00,WORLD - WORLD CUP,2018,Switzerland,Costa Rica,-,1,0,2,2,2.25,2.1,6.0,2.5,2.04,5.0,1.44,2.62,1.44,2.62,0.0,0.0,0,0,3.25,1.33,3.39,1.30,0.0,0.0,0,0,10.0,1.06,10.0,1.06,1.6,3.8,7.5,1.8,3.5,4.5,1.1,1.28,2.37,1.19,1.3,2.04,2.1,1.66,2.0,1.75,1.08,8.0,1.08,8.50,1.13,6.55,1.11,6.40,1.36,3.0,1.36,3.0,1.63,2.34,1.66,2.18,2.25,1.61,2.20,1.64,3.38,1.34,3.40,1.32,4.0,1.22,4.0,1.22,7.5,1.1,7.40,1.09,9.0,1.07,9.0,1.07,16.0,1.02,15.00,1.01,19.0,1.02,19.0,1.02,0.0,0.0,0,0,67.0,23.0,41.00,31.00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.2,4.4,1.4,2.85,1.15,5.25,1.75,2.04,1.1,7.0,2.37,1.55,1.01,26.0,3.45,1.3,1.01,35.0,5.5,1.14,0.0,0.0,7.0,1.1,0.0,0.0,8.0,15.0,34.0,81.0,6.0,7.5,23.0,51.0,7.0,9.5,23.0,67.0,12.0,17.0,41.0,101.0,401.0,251.0,301.0,501.0,29.0,34.0,67.0,201.0,501.0,67,33,6,7,57,43,32,10,1,4,2,2,3,1,320,155,276.0,117.0,4,6,0.0,0.0,4,2,0,0,4,0,4,6,1,2,0.0,0.0,0,0,9,11,60,40,12,14,107,88,50,37,3,6,5,6,4,2,586,348,514.0,284.0,0.0,0.0,9,15,0.0,0.0,6,5,1,1,4,1,9,14,3,3,0,0,0,0,19,23
243,2018-06-28,11:00,WORLD - WORLD CUP,2018,Japan,Poland,-,0,0,0,1,3.5,2.04,3.25,4.5,2.1,2.6,1.44,2.62,1.39,2.75,0.0,0.0,0,0,3.25,1.33,3.00,1.36,0.0,0.0,0,0,9.0,1.07,8.00,1.08,3.0,3.1,2.7,4.0,3.39,1.9,1.48,1.37,1.4,1.9,1.33,1.25,1.8,1.95,1.8,1.95,1.08,8.5,1.06,10.00,1.11,7.1,1.08,7.80,1.33,3.25,1.30,3.39,1.54,2.53,1.50,2.48,2.1,1.7,2.00,1.80,3.1,1.39,2.66,1.40,3.75,1.25,3.50,1.28,6.7,1.12,5.90,1.13,8.0,1.08,7.00,1.10,14.0,1.03,12.50,1.03,17.0,1.02,15.00,1.03,0.0,0.0,0,0,41.0,41.0,41.0,21.00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.14,1.8,2.42,1.52,1.7,2.1,3.54,1.27,1.37,3.0,5.9,1.12,1.18,4.5,7.0,1.1,1.1,7.0,11.0,1.01,1.1,7.0,29.0,1.01,1.01,29.0,8.5,8.5,13.0,29.0,9.5,6.0,11.0,23.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,51.0,51.0,81.0,151.0,81.0,67.0,81.0,151.0,401.0,44,56,5,5,49,44,22,14,3,1,1,2,1,2,216,273,177.0,231.0,6,4,0.0,0.0,3,4,0,0,1,3,6,5,0,0,0.0,0.0,0,0,11,13,54,46,10,11,118,98,43,31,3,2,4,5,3,4,557,462,478.0,382.0,0.0,0.0,12,7,0.0,0.0,5,7,1,0,1,3,11,8,1,0,0,0,0,0,27,21
244,2018-06-28,11:00,WORLD - WORLD CUP,2018,Senegal,Colombia,-,0,0,0,1,4.75,2.25,2.37,4.33,2.1,2.75,1.4,2.75,1.44,2.62,0.0,0.0,0,0,3.0,1.36,3.25,1.33,0.0,0.0,0,0,8.0,1.08,9.00,1.07,5.0,3.75,1.8,3.75,3.39,2.0,2.04,1.28,1.18,1.83,1.33,1.28,1.9,1.9,1.95,1.8,1.06,10.0,1.07,9.00,1.09,8.2,1.10,6.90,1.3,3.4,1.33,3.25,1.49,2.69,1.56,2.33,2.0,1.8,2.10,1.70,2.77,1.47,3.20,1.36,3.4,1.3,3.75,1.25,5.8,1.15,6.80,1.10,7.0,1.1,8.00,1.08,12.0,1.04,14.50,1.02,15.0,1.03,19.00,1.02,0.0,0.0,0,0,41.0,41.0,41.0,21.00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3.54,1.27,4.1,1.22,2.5,1.5,6.4,1.11,1.93,2.0,14.0,1.04,1.47,2.6,23.0,1.02,1.26,3.7,0.0,0.0,1.12,5.9,0.0,0.0,1.08,9.5,10.0,7.5,8.5,15.0,13.0,7.5,9.0,17.0,26.0,17.0,17.0,29.0,51.0,41.0,51.0,67.0,34.0,34.0,51.0,126.0,201.0,126.0,151.0,251.0,501.0,45,55,4,1,53,46,14,8,2,1,2,0,0,0,169,216,134.0,174.0,10,10,0.0,0.0,0,1,2,1,1,2,8,9,0,1,0.0,0.0,0,0,13,9,43,57,8,4,99,105,31,29,3,2,4,1,1,1,281,431,219.0,359.0,0.0,0.0,18,18,0.0,0.0,1,3,3,3,1,3,15,15,1,1,0,0,0,0,25,19
245,2018-06-28,15:00,WORLD - WORLD CUP,2018,England,Belgium,-,0,0,0,1,3.1,1.83,4.33,3.39,2.1,3.1,1.61,2.2,1.39,2.75,0.0,0.0,0,0,3.75,1.25,2.75,1.39,0.0,0.0,0,0,13.0,1.04,8.00,1.08,2.45,2.8,3.8,2.87,3.2,2.5,1.28,1.44,1.57,1.55,1.36,1.41,2.04,1.7,1.66,2.1,1.12,6.0,1.05,11.00,1.17,5.35,1.06,9.30,1.5,2.5,1.25,3.75,1.81,2.14,1.35,2.87,2.6,1.47,1.85,1.95,3.92,1.27,2.31,1.57,5.0,1.16,3.00,1.36,10.0,1.06,4.80,1.19,13.0,1.04,6.00,1.12,22.0,1.02,10.00,1.05,26.0,1.01,13.00,1.04,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.52,2.42,1.99,1.94,1.37,3.0,2.75,1.42,1.17,4.65,4.25,1.2,1.1,6.8,6.6,1.11,1.1,7.0,17.0,1.03,1.03,18.0,26.0,1.01,1.01,29.0,6.0,9.0,19.0,41.0,6.5,5.5,15.0,41.0,11.0,11.0,19.0,51.0,26.0,26.0,41.0,81.0,126.0,101.0,151.0,401.0,51.0,51.0,101.0,301.0,501.0,52,48,4,10,51,54,28,14,0,3,2,2,2,5,255,239,219.0,204.0,7,6,0.0,0.0,4,2,2,0,3,0,5,6,0,2,0.0,0.0,0,0,8,12,48,52,13,15,110,116,46,27,1,4,7,4,5,7,484,556,424.0,490.0,0.0,0.0,14,15,0.0,0.0,7,2,3,1,3,1,11,14,0,2,0,0,0,0,13,19
246,2018-06-28,15:00,WORLD - WORLD CUP,2018,Panama,Tunisia,-,1,0,1,2,4.5,2.1,2.5,3.75,2.04,3.1,1.4,2.75,1.44,2.62,0.0,0.0,0,0,3.0,1.36,3.25,1.33,0.0,0.0,0,0,9.0,1.07,10.00,1.06,4.33,3.8,1.86,3.29,3.1,2.29,1.95,1.28,1.22,1.61,1.37,1.34,1.95,1.8,1.8,1.95,1.06,10.0,1.08,8.50,1.1,7.8,1.1,6.90,1.33,3.25,1.33,3.25,1.54,2.55,1.59,2.32,2.14,1.66,2.10,1.70,3.01,1.41,3.20,1.36,3.5,1.28,3.75,1.25,6.7,1.12,6.80,1.10,8.0,1.08,8.0,1.08,14.0,1.03,14.50,1.02,17.0,1.02,17.0,1.02,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3.0,1.37,3.45,1.3,2.3,1.6,5.25,1.15,1.72,2.07,6.8,1.1,1.37,3.0,17.0,1.03,1.2,4.25,0.0,0.0,1.1,7.0,0.0,0.0,1.06,11.5,10.0,7.0,9.0,17.0,11.0,7.5,9.5,17.0,23.0,15.0,19.0,34.0,51.0,41.0,41.0,67.0,41.0,41.0,51.0,151.0,151.0,101.0,126.0,201.0,501.0,35,65,5,10,42,79,15,32,1,3,3,4,1,3,132,361,102.0,310.0,10,5,0.0,0.0,0,2,2,0,3,0,8,5,0,1,0.0,0.0,0,5,11,12,36,64,9,15,84,152,29,51,4,7,4,4,1,4,284,626,220.0,546.0,0.0,0.0,22,18,0.0,0.0,0,6,4,1,5,3,18,19,3,3,0,0,0,5,18,19
247,2018-06-30,11:00,WORLD - WORLD CUP,2018,France,Argentina,PLAY OFFS ,1,1,4,3,3.2,1.95,4.0,2.75,2.04,4.5,1.53,2.37,1.50,2.50,0.0,0.0,0,0,3.5,1.28,3.40,1.30,0.0,0.0,0,0,11.0,1.05,10.00,1.06,2.45,3.1,3.4,2.0,3.3,3.75,1.33,1.37,1.57,1.28,1.34,1.83,2.0,1.75,1.95,1.8,1.1,7.0,1.08,8.50,1.15,5.7,1.16,5.20,1.44,2.62,1.36,3.00,1.8,2.15,1.93,1.87,2.4,1.53,2.20,1.64,3.92,1.27,4.20,1.23,4.5,1.18,4.00,1.22,9.3,1.07,9.70,1.05,11.0,1.05,9.00,1.07,16.0,1.02,16.0,1.01,23.0,1.01,19.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.62,2.25,2.08,1.85,1.44,2.67,2.85,1.4,1.23,4.0,4.4,1.2,1.1,7.0,6.8,1.1,1.05,13.0,14.0,1.04,0.0,0.0,23.0,1.02,0.0,0.0,7.0,9.0,17.0,41.0,7.0,6.0,13.0,34.0,11.0,11.0,19.0,51.0,26.0,26.0,41.0,81.0,101.0,81.0,126.0,301.0,51.0,51.0,101.0,251.0,501.0,38,62,3,2,41,69,11,22,1,1,2,0,0,1,173,302,143.0,267.0,7,5,0.0,0.0,0,3,0,0,0,0,7,6,0,3,0.0,0.0,0,0,11,6,41,59,9,9,82,142,22,51,4,4,4,1,1,4,351,547,295.0,471.0,0.0,0.0,21,15,0.0,0.0,0,4,0,1,1,0,21,15,3,5,0,0,0,0,20,9
248,2018-06-30,15:00,WORLD - WORLD CUP,2018,Uruguay,Portugal,PLAY OFFS ,1,0,2,1,3.75,1.83,3.6,3.6,2.0,3.4,1.61,2.2,1.50,2.50,0.0,0.0,0,0,4.0,1.22,3.50,1.28,0.0,0.0,0,0,13.0,1.04,11.00,1.05,3.1,3.0,2.75,2.8,3.1,2.6,1.44,1.4,1.37,1.53,1.37,1.44,2.2,1.61,1.95,1.8,1.12,6.0,1.10,7.50,1.21,4.64,1.14,5.70,1.57,2.25,1.40,2.75,2.15,1.8,1.81,2.00,2.87,1.4,2.30,1.60,5.1,1.18,3.90,1.26,6.0,1.12,4.33,1.20,12.0,1.04,8.60,1.07,15.0,1.03,10.00,1.06,18.0,1.01,18.0,1.01,26.0,1.01,21.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.1,1.83,2.42,1.52,1.67,2.14,3.7,1.26,1.32,3.3,6.6,1.11,1.14,5.5,11.0,1.06,1.08,10.0,21.0,1.02,1.02,21.0,35.0,1.01,1.01,34.0,6.0,6.5,12.0,34.0,7.0,6.0,13.0,34.0,15.0,13.0,21.0,51.0,41.0,34.0,51.0,101.0,81.0,81.0,126.0,401.0,81.0,81.0,151.0,401.0,501.0,41,59,5,8,46,65,21,44,2,2,2,2,1,4,146,271,104.0,233.0,7,9,0.0,0.0,2,2,0,1,2,1,7,8,0,0,0.0,0.0,0,0,5,9,39,61,6,20,93,140,36,108,3,5,2,7,1,8,266,584,185.0,489.0,0.0,0.0,13,14,0.0,0.0,2,10,0,1,4,1,13,13,0,1,0,0,0,0,19,16
249,2018-07-07,11:00,WORLD - WORLD CUP,2018,Sweden,England,PLAY OFFS ,0,1,0,2,5.5,2.0,2.5,5.0,1.95,2.62,1.5,2.5,1.57,2.25,0.0,0.0,0,0,3.5,1.28,3.75,1.25,0.0,0.0,0,0,11.0,1.05,11.0,1.05,5.2,3.4,1.85,4.33,3.2,1.9,1.95,1.33,1.18,1.9,1.36,1.22,2.1,1.66,2.2,1.61,1.1,7.0,1.1,7.0,1.15,5.7,1.12,6.00,1.4,2.75,1.50,2.50,1.78,2.19,1.80,2.06,2.35,1.57,2.50,1.50,3.92,1.27,4.04,1.26,4.33,1.2,5.00,1.16,9.3,1.07,8.80,1.05,10.0,1.06,11.00,1.05,16.0,1.02,16.0,1.01,21.0,1.01,26.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3.45,1.3,4.0,1.23,2.37,1.55,6.4,1.11,1.75,2.04,15.0,1.04,1.37,3.0,25.0,1.02,1.2,4.25,0.0,0.0,1.1,7.0,0.0,0.0,1.05,12.5,7.0,6.0,8.0,15.0,12.0,7.0,10.0,19.0,26.0,19.0,21.0,41.0,67.0,51.0,67.0,101.0,41.0,41.0,81.0,251.0,251.0,151.0,251.0,501.0,376.0,43,57,1,5,53,69,8,24,0,1,1,2,0,2,214,302,158.0,246.0,3,5,0.0,0.0,0,3,1,1,0,0,2,4,0,0,0.0,0.0,2,1,14,17,43,57,7,12,100,137,30,68,3,2,3,4,1,6,379,525,280.0,420.0,0.0,0.0,12,8,0.0,0.0,1,6,2,1,0,3,10,7,2,1,0,0,4,3,24,28
